customer_id,application_date,age,income,employment_years,loan_amount,loan_duration_months,existing_debt,debt_to_income,credit_history_months,number_of_previous_loans,missed_payments_12m,region,channel,collection_status_after_90d,default_90d
116624,2023-08-25,36,63130.0,15.5,20626.0,6,15092.0,0.2663,144.0,5,2,Centre,agence,a_jour,0
107949,2023-02-25,40,46067.0,3.3,16459.0,72,14471.0,0.3439,128.0,0,0,Sud,mobile,a_jour,0
101658,2024-09-04,47,59942.0,,27409.0,36,13055.0,0.2559,286.0,4,0,Est,mobile,a_jour,0
114798,2023-05-25,27,28927.0,9.0,10704.0,18,7756.0,0.299,59.0,2,1,Centre,mobile,a_jour,0
117960,2024-07-22,45,24510.0,7.9,8301.0,60,10258.0,0.4467,97.0,0,1,Centre,web,a_jour,0
107831,2023-08-11,49,42287.0,3.1,33183.0,24,4938.0,0.1822,78.0,0,1,Ouest,courtier,a_jour,0
109703,2024-06-17,50,50711.0,5.2,5898.0,24,19441.0,0.3931,148.0,2,1,Nord,mobile,a_jour,0
111945,2024-01-26,28,33677.0,5.9,12070.0,36,4247.0,0.156,45.0,1,1,Nord,agence,a_jour,0
104245,2023-07-23,42,79097.0,10.4,28823.0,36,6788.0,0.1162,224.0,1,0,Est,agence,a_jour,0
116707,2023-05-26,37,110463.0,19.0,6654.0,24,27585.0,0.2547,175.0,1,0,Centre,agence,a_jour,0
116726,2023-11-09,53,48868.0,4.1,12958.0,24,9702.0,0.2206,104.0,2,0,Centre,web,a_jour,0
107024,2023-04-01,29,27768.0,5.2,16519.0,24,4534.0,0.2129,61.0,0,1,Nord,mobile,a_jour,0
111947,2024-12-27,35,63958.0,8.7,13157.0,48,19414.0,0.3207,44.0,1,0,Est,web,a_jour,0
113567,2023-02-14,38,60717.0,7.4,14054.0,60,6398.0,0.1247,95.0,1,0,Sud,mobile,a_jour,0
106273,2024-09-07,32,33792.0,7.6,16817.0,36,10760.0,0.3599,130.0,2,1,Nord,mobile,a_jour,0
119071,2023-09-17,45,47469.0,1.2,5427.0,24,844.0,0.0273,203.0,3,0,Sud,web,a_jour,0
115203,2024-12-19,36,40966.0,2.6,8082.0,24,17236.0,0.4372,62.0,1,1,Nord,courtier,a_jour,0
119112,2024-05-30,46,58308.0,3.5,18877.0,24,4223.0,0.0994,268.0,0,0,Centre,courtier,a_jour,0
118676,2023-01-01,40,93345.0,4.7,13209.0,6,17703.0,0.2014,185.0,2,0,Ouest,agence,a_jour,0
112915,2024-06-12,32,55413.0,12.2,9988.0,36,22370.0,0.4187,79.0,2,0,Est,web,a_jour,0
102116,2024-12-02,51,67039.0,18.7,34313.0,36,46569.0,0.7373,367.0,6,0,Sud,web,a_jour,0
113501,2023-01-13,46,61467.0,9.3,15484.0,36,9565.0,0.1766,160.0,2,0,Ouest,web,a_jour,0
111328,2023-02-03,31,25388.0,10.1,9866.0,36,3262.0,0.1609,85.0,2,0,Ouest,web,a_jour,0
102412,2024-11-10,23,51811.0,,14343.0,6,17233.0,0.3557,13.0,1,1,Ouest,agence,a_jour,0
110912,2023-05-09,38,28508.0,7.3,15663.0,36,1384.0,0.0943,175.0,3,0,Ouest,agence,a_jour,0
102227,2024-11-12,38,34187.0,1.4,8527.0,12,8781.0,0.2776,101.0,0,1,Est,mobile,recouvrement_amiable,1
111798,2024-12-02,50,38842.0,3.4,12007.0,36,7481.0,0.2184,101.0,1,0,Centre,courtier,a_jour,0
118637,2024-07-20,46,22911.0,11.6,26999.0,12,7851.0,0.4409,292.0,9,2,Ouest,mobile,a_jour,0
109222,2023-11-11,28,62977.0,9.2,33934.0,36,3150.0,0.0949,60.0,0,0,Est,web,a_jour,0
115213,2024-07-22,45,42789.0,7.1,23666.0,12,10191.0,0.2843,76.0,0,0,Nord,web,a_jour,0
117901,2023-08-04,48,28538.0,5.2,18994.0,60,6314.0,0.2767,144.0,1,1,Nord,agence,a_jour,0
102658,2024-05-05,43,64269.0,4.3,19006.0,36,20305.0,0.3406,241.0,5,0,Nord,agence,a_jour,0
106010,2023-10-17,43,73079.0,7.3,20283.0,36,4137.0,0.0797,130.0,2,0,Ouest,mobile,a_jour,0
110649,2023-04-17,35,23876.0,1.8,40356.0,24,7601.0,0.4592,143.0,2,1,Nord,mobile,a_jour,0
116834,2024-11-07,41,82719.0,2.2,19515.0,48,26862.0,0.3444,124.0,3,0,Ouest,agence,a_jour,0
114774,2024-07-20,25,58590.0,1.8,17358.0,48,39172.0,0.6933,47.0,1,1,Sud,web,a_jour,0
107091,2023-12-10,32,75397.0,8.2,27909.0,24,13155.0,0.2053,36.0,0,0,Ouest,web,a_jour,0
112936,2024-03-27,27,54777.0,6.2,10261.0,12,19442.0,0.3705,41.0,0,0,Ouest,mobile,a_jour,0
109050,2023-01-23,23,48469.0,5.0,13448.0,36,7523.0,0.1783,15.0,0,0,Centre,web,a_jour,0
113664,2023-03-30,22,61002.0,4.0,7930.0,48,15556.0,0.2658,26.0,1,1,Sud,web,a_jour,0
106283,2023-05-07,57,29498.0,9.2,22515.0,12,6245.0,0.2753,422.0,6,3,Centre,web,a_jour,0
118684,2024-03-01,36,69703.0,6.5,6173.0,36,16332.0,0.2417,,1,0,Ouest,web,recouvrement_contentieux,1
101235,2023-09-10,41,27043.0,4.4,26365.0,36,8151.0,0.3827,104.0,0,2,Nord,agence,a_jour,0
103466,2024-01-29,30,41204.0,1.6,45510.0,12,4520.0,0.2017,121.0,1,2,Centre,agence,a_jour,0
108991,2023-09-19,49,27940.0,3.2,26240.0,48,2952.0,0.1839,330.0,5,1,Est,mobile,a_jour,0
105523,2024-11-01,38,26682.0,0.8,7214.0,36,12259.0,0.482,220.0,5,2,Sud,web,a_jour,0
109572,2023-04-29,21,12075.0,3.0,36211.0,48,1195.0,0.3489,32.0,0,2,Ouest,web,a_jour,0
104933,2024-08-27,50,81806.0,2.3,16434.0,24,32916.0,0.4191,171.0,1,0,Nord,mobile,a_jour,0
102073,2023-09-07,30,76303.0,8.1,9120.0,36,6397.0,0.0938,38.0,0,1,Est,mobile,a_jour,0
117054,2023-06-30,34,19541.0,1.1,11635.0,24,7484.0,0.4326,170.0,2,1,Nord,web,a_jour,0
119965,2024-12-20,37,43545.0,7.1,21021.0,36,15199.0,0.3893,129.0,1,1,,agence,recouvrement_contentieux,1
119261,2024-07-29,25,33131.0,5.8,60559.0,48,3558.0,0.2597,63.0,1,0,Nord,mobile,a_jour,0
116276,2023-11-16,32,31740.0,3.5,16145.0,36,895.0,0.0706,95.0,1,0,Ouest,mobile,a_jour,0
110600,2024-06-24,35,57271.0,1.3,8958.0,12,14211.0,0.2612,106.0,1,2,Sud,agence,a_jour,0
118731,2023-07-11,51,76529.0,2.9,6603.0,6,3710.0,0.0557,246.0,6,0,Ouest,agence,a_jour,0
103467,2023-07-08,42,29913.0,7.6,20725.0,24,9890.0,0.3884,208.0,3,0,Ouest,agence,a_jour,0
110880,2023-02-23,47,105176.0,1.4,6733.0,36,16325.0,0.1606,134.0,0,0,Nord,agence,a_jour,0
117356,2024-08-18,51,43098.0,2.2,5064.0,24,12954.0,0.3104,353.0,3,0,Ouest,agence,a_jour,0
104242,2024-08-24,39,30701.0,1.7,15882.0,12,6940.0,0.2692,151.0,1,0,Ouest,mobile,a_jour,0
117707,2024-03-12,37,62517.0,2.4,19277.0,24,6030.0,0.1221,116.0,6,1,Centre,mobile,a_jour,0
107509,2023-12-06,51,34317.0,3.9,9355.0,6,4384.0,0.1505,320.0,5,1,Sud,agence,a_jour,0
107643,2024-04-03,23,34001.0,5.0,19380.0,24,2907.0,0.133,18.0,2,0,Ouest,courtier,a_jour,0
105902,2023-03-10,30,22810.0,9.5,32443.0,36,2741.0,0.2387,31.0,0,0,Centre,mobile,a_jour,0
115680,2024-11-05,49,40555.0,7.0,12671.0,36,5074.0,0.1512,345.0,4,0,Ouest,mobile,a_jour,0
115746,2024-09-09,54,44467.0,4.1,15873.0,60,10292.0,0.2612,284.0,3,1,Sud,courtier,a_jour,0
108784,2023-07-12,37,51961.0,2.5,6923.0,60,5157.0,0.1104,138.0,3,0,Est,web,a_jour,0
119683,2023-06-04,49,20262.0,5.1,15546.0,24,9599.0,0.5377,124.0,0,3,Centre,mobile,a_jour,0
102027,2024-11-24,53,86426.0,4.3,6216.0,24,27431.0,0.3234,221.0,0,1,Ouest,web,recouvrement_amiable,1
103802,2024-08-10,33,15045.0,7.7,13348.0,24,4605.0,0.38,56.0,1,2,Est,mobile,a_jour,0
115870,2023-02-07,49,29141.0,10.7,13057.0,24,4964.0,0.2077,335.0,3,0,Sud,agence,a_jour,0
102555,2023-03-17,45,43099.0,7.0,8702.0,6,4749.0,0.127,141.0,2,0,Nord,web,a_jour,0
111231,2023-06-15,37,71795.0,10.6,17428.0,36,10409.0,0.1652,169.0,6,0,Ouest,mobile,a_jour,0
105036,2024-10-29,38,45306.0,12.0,14382.0,60,10081.0,0.249,116.0,3,0,Est,courtier,a_jour,0
113683,2024-12-24,29,17300.0,9.2,10754.0,24,695.0,0.092,82.0,1,0,Nord,web,a_jour,0
118386,2024-04-09,22,81440.0,4.0,20068.0,18,25898.0,0.3385,41.0,2,0,,courtier,recouvrement_contentieux,1
100817,2023-03-19,30,42927.0,4.5,2915.0,24,3659.0,0.0909,37.0,0,0,Centre,mobile,a_jour,0
107067,2023-04-30,55,61069.0,4.1,14392.0,24,10191.0,0.1865,126.0,2,1,Est,agence,a_jour,0
108451,2024-09-29,40,27606.0,10.5,9287.0,12,4741.0,0.1998,151.0,0,2,Ouest,agence,a_jour,0
100531,2023-05-01,46,91631.0,8.5,16659.0,60,22569.0,0.2615,157.0,1,0,Centre,web,a_jour,0
118939,2023-06-14,34,33872.0,10.0,13541.0,6,9532.0,0.3147,177.0,0,1,Est,mobile,a_jour,0
109568,2023-10-18,71,73719.0,5.5,19488.0,24,32766.0,0.4665,378.0,9,1,Nord,web,a_jour,0
101587,2023-02-27,47,52556.0,10.1,10496.0,48,3650.0,0.0861,250.0,1,0,Sud,mobile,recouvrement_contentieux,0
119826,2023-06-17,63,80200.0,10.7,8653.0,6,8039.0,0.1092,464.0,6,0,Sud,courtier,a_jour,0
113320,2023-11-02,51,25520.0,6.4,4175.0,18,3086.0,0.1346,237.0,6,3,Centre,courtier,a_jour,0
113361,2024-04-27,47,31071.0,2.0,5339.0,36,13990.0,0.4646,108.0,2,1,Centre,web,a_jour,0
112375,2023-07-11,51,63365.0,7.8,10556.0,24,8286.0,0.1446,322.0,2,0,Ouest,web,a_jour,0
111529,2023-12-10,50,19012.0,3.6,5374.0,18,3380.0,0.2013,171.0,2,0,Est,mobile,a_jour,0
106043,2024-06-25,59,32814.0,2.4,25187.0,48,24450.0,0.8091,315.0,5,0,Est,courtier,a_jour,0
108623,2024-08-05,58,32751.0,12.9,20891.0,24,,0.4017,169.0,2,0,Nord,courtier,a_jour,0
114874,2023-12-14,18,33240.0,1.0,11704.0,48,2725.0,0.1113,0.0,0,1,Est,mobile,recouvrement_contentieux,1
103730,2024-06-10,44,47091.0,1.3,20419.0,48,9136.0,0.2301,293.0,4,0,Ouest,agence,a_jour,0
119817,2023-08-21,24,33128.0,4.1,5715.0,18,18099.0,0.5607,21.0,0,1,Est,mobile,a_jour,0
112090,2023-12-07,38,45405.0,6.8,16427.0,48,25327.0,0.588,158.0,0,0,Sud,agence,a_jour,0
104815,2023-08-06,43,68547.0,0.9,23990.0,72,3071.0,0.074,168.0,5,0,Ouest,mobile,a_jour,0
107847,2024-11-04,35,53106.0,4.4,7754.0,48,4233.0,0.0919,187.0,2,0,Sud,web,a_jour,0
118114,2023-05-29,23,47610.0,3.7,24418.0,24,9500.0,0.2423,21.0,0,0,,web,a_jour,0
114209,2023-07-17,21,61171.0,1.6,11915.0,24,10644.0,0.1902,8.0,0,0,Nord,agence,a_jour,0
110603,2024-03-23,31,24377.0,4.6,22395.0,48,3607.0,0.2245,142.0,3,3,Ouest,courtier,a_jour,0
108863,2024-10-20,45,41082.0,6.9,24963.0,36,16614.0,0.455,170.0,4,1,Ouest,web,a_jour,0
101571,2023-09-21,29,69541.0,,13041.0,60,21747.0,0.3283,69.0,1,1,Ouest,web,a_jour,0
118884,2024-01-18,33,79102.0,15.0,9453.0,18,34522.0,0.4464,90.0,1,0,Sud,agence,a_jour,0
105018,2024-07-23,31,46975.0,5.7,18357.0,48,9786.0,0.2409,54.0,1,0,Nord,courtier,a_jour,0
103180,2023-06-13,44,80314.0,9.7,13121.0,24,19787.0,0.26,270.0,4,0,Sud,web,a_jour,0
103660,2024-02-11,46,60220.0,0.5,10930.0,36,11677.0,0.209,225.0,2,1,Centre,web,a_jour,0
102585,2024-02-09,34,34516.0,2.7,25638.0,24,6009.0,0.236,117.0,1,0,Ouest,agence,a_jour,0
116470,2023-01-06,34,34364.0,2.4,39906.0,60,5995.0,0.2712,173.0,1,1,Ouest,web,a_jour,0
100198,2023-09-05,36,54018.0,4.5,5534.0,36,13002.0,0.2492,196.0,3,1,Est,mobile,a_jour,0
103317,2023-10-19,30,15802.0,3.4,14743.0,48,876.0,0.1332,70.0,1,0,Nord,mobile,a_jour,0
112345,2023-10-14,40,41381.0,3.2,16112.0,48,5712.0,0.1705,168.0,4,0,Ouest,agence,a_jour,0
114683,2023-07-28,42,41943.0,3.4,16949.0,24,12776.0,0.3383,64.0,2,1,Sud,mobile,a_jour,0
105366,2023-03-05,55,55335.0,0.8,13899.0,48,12998.0,0.2558,193.0,0,0,Sud,agence,a_jour,0
110551,2024-07-06,50,,5.1,8670.0,36,1387.0,0.0538,128.0,2,0,Ouest,agence,a_jour,0
119615,2023-02-11,18,93257.0,1.0,9747.0,24,41842.0,0.4574,0.0,0,3,Centre,web,a_jour,0
100400,2024-12-29,35,20180.0,4.9,18051.0,24,3854.0,0.2655,183.0,4,1,Ouest,agence,a_jour,0
100659,2023-07-30,46,23655.0,8.2,45917.0,60,11084.0,0.6303,196.0,1,0,Sud,mobile,a_jour,0
112327,2024-02-21,26,50193.0,8.0,10996.0,48,2080.0,0.0597,28.0,1,0,Est,courtier,a_jour,0
115712,2023-08-18,55,27839.0,3.2,12841.0,36,14572.0,0.5619,310.0,3,4,Nord,courtier,a_jour,0
113588,2023-04-15,42,113822.0,4.1,41256.0,24,30414.0,0.2974,59.0,0,0,Ouest,agence,a_jour,0
104819,2024-11-11,37,28198.0,6.8,25246.0,18,393.0,0.0885,170.0,2,1,Centre,agence,a_jour,0
101601,2024-06-23,32,45234.0,9.7,27235.0,36,5844.0,0.1794,159.0,1,1,Sud,agence,a_jour,0
115409,2023-11-09,51,35185.0,7.5,14819.0,24,10218.0,0.3255,252.0,6,3,Ouest,agence,recouvrement_amiable,0
119806,2024-10-12,42,52309.0,3.0,23063.0,48,11965.0,0.2655,88.0,1,2,Centre,mobile,recouvrement_amiable,1
108619,2024-04-03,46,36975.0,11.6,76602.0,36,8036.0,0.39,132.0,0,0,Est,mobile,a_jour,0
115583,2024-01-01,44,15345.0,11.5,7310.0,48,1879.0,0.1621,134.0,0,0,Ouest,web,a_jour,0
102119,2024-05-27,40,44507.0,3.4,12476.0,36,15729.0,0.3768,226.0,2,0,Nord,mobile,a_jour,0
117287,2023-08-22,31,15478.0,6.2,22568.0,12,1181.0,0.1978,121.0,2,0,Centre,agence,recouvrement_amiable,1
118833,2023-10-21,31,52856.0,2.9,10035.0,48,14570.0,0.2915,68.0,1,0,Ouest,agence,a_jour,0
112156,2024-10-10,54,50292.0,3.4,21105.0,36,1400.0,0.0628,97.0,2,1,Centre,agence,a_jour,0
110295,2023-12-19,34,40508.0,2.8,11232.0,18,4598.0,0.1366,67.0,0,0,Est,web,a_jour,0
119269,2024-04-15,36,23562.0,7.8,3202.0,24,4631.0,0.2079,105.0,1,0,Est,web,a_jour,0
109846,2024-02-22,48,49219.0,8.1,34303.0,36,4719.0,0.154,312.0,4,1,Sud,mobile,a_jour,0
106181,2024-09-30,38,72734.0,1.8,17602.0,48,19257.0,0.2849,93.0,2,1,Sud,mobile,a_jour,0
119446,2023-02-05,40,44285.0,21.6,26606.0,36,2331.0,0.1027,185.0,0,0,Centre,web,a_jour,0
105934,2024-09-03,46,48541.0,4.1,21407.0,36,1884.0,0.0756,233.0,4,0,Ouest,web,recouvrement_contentieux,1
106239,2023-07-19,42,24203.0,2.6,18309.0,24,3072.0,0.19,63.0,0,0,Centre,mobile,a_jour,0
109507,2023-12-19,45,41122.0,0.8,8626.0,60,16207.0,0.4116,156.0,1,0,Ouest,web,a_jour,0
100733,2024-07-19,32,17310.0,4.2,14461.0,24,1979.0,0.1839,63.0,0,0,Ouest,courtier,a_jour,0
117538,2024-03-31,49,120945.0,4.2,22462.0,48,28664.0,0.2525,,2,0,Ouest,web,a_jour,0
112253,2023-06-28,43,33025.0,0.9,28505.0,48,17222.0,0.5934,156.0,2,3,Ouest,web,a_jour,0
118207,2024-06-07,27,27301.0,4.6,8408.0,36,14428.0,0.5541,34.0,0,1,Sud,agence,a_jour,0
110944,2024-03-17,36,40940.0,17.7,12135.0,18,2256.0,0.0798,106.0,0,0,Centre,courtier,a_jour,0
110244,2023-03-19,68,35333.0,4.8,10785.0,24,3356.0,0.1204,431.0,8,0,Nord,agence,a_jour,0
108836,2023-07-31,41,47572.0,5.8,11800.0,36,1358.0,0.0492,183.0,2,0,Centre,web,a_jour,0
119026,2023-01-13,28,20237.0,3.8,14034.0,24,4566.0,0.2834,41.0,1,2,Ouest,web,a_jour,0
117008,2023-10-21,38,29317.0,8.0,12542.0,36,10974.0,0.41,83.0,1,1,Ouest,mobile,a_jour,0
102346,2023-08-27,31,48911.0,8.0,5324.0,48,9033.0,0.1938,110.0,3,0,Nord,agence,a_jour,0
108481,2024-07-25,33,32035.0,3.1,12215.0,60,13854.0,0.4642,151.0,1,0,Sud,mobile,a_jour,0
106983,2023-01-02,38,93784.0,2.1,11824.0,36,10060.0,0.1178,125.0,4,0,Nord,web,a_jour,0
101133,2024-07-10,30,36157.0,5.3,7128.0,36,13072.0,0.378,31.0,1,0,Est,mobile,a_jour,0
106587,2023-12-25,35,38756.0,1.1,24243.0,36,10995.0,0.3358,151.0,1,1,Ouest,web,recouvrement_contentieux,1
117710,2024-03-17,33,28222.0,5.0,19111.0,48,4828.0,0.2275,157.0,4,0,Nord,courtier,a_jour,0
117027,2024-12-01,50,38558.0,6.8,11642.0,24,16727.0,0.459,86.0,1,1,Sud,web,a_jour,0
113872,2023-01-15,42,44070.0,3.1,33343.0,48,2357.0,0.1165,256.0,2,1,Ouest,mobile,a_jour,0
114675,2023-12-23,31,109940.0,5.5,25461.0,60,18627.0,0.1887,39.0,0,0,Nord,agence,a_jour,0
109609,2024-08-17,48,36981.0,3.2,12107.0,18,1600.0,0.0705,,2,0,Ouest,web,a_jour,0
113251,2024-10-26,40,37115.0,11.9,18951.0,48,12318.0,0.3744,53.0,1,0,Ouest,web,a_jour,0
103711,2024-12-30,37,51483.0,8.1,15345.0,24,12184.0,0.2615,142.0,1,0,Nord,agence,a_jour,0
104077,2024-03-15,48,26702.0,3.7,14938.0,24,3439.0,0.1754,,5,0,Centre,web,a_jour,0
117923,2023-10-01,46,32008.0,4.3,9902.0,60,13353.0,0.443,237.0,2,0,Ouest,agence,a_jour,0
117970,2024-12-13,47,25899.0,4.4,12141.0,24,8031.0,0.3492,192.0,2,1,Sud,agence,a_jour,0
112801,2023-04-28,29,17642.0,9.4,15388.0,36,5228.0,0.369,37.0,0,0,Centre,web,a_jour,0
114898,2023-09-06,39,19677.0,4.7,17996.0,24,2629.0,0.2098,96.0,1,0,Sud,web,a_jour,0
104457,2023-01-29,35,52822.0,0.8,10594.0,60,3480.0,0.0826,137.0,2,0,Sud,web,a_jour,0
107494,2024-09-20,34,52781.0,7.3,5538.0,24,2013.0,0.0469,71.0,0,0,Centre,agence,a_jour,0
111678,2023-02-25,33,39022.0,5.7,4120.0,36,15809.0,0.4139,166.0,1,0,Ouest,web,a_jour,0
102723,2023-10-03,44,37345.0,10.0,17336.0,24,6222.0,0.2053,178.0,0,0,Ouest,courtier,a_jour,0
117069,2024-06-23,40,43768.0,4.4,5406.0,18,5674.0,0.1399,161.0,1,0,Nord,agence,a_jour,0
109669,2023-08-31,58,42801.0,9.0,8289.0,36,7578.0,0.1932,315.0,3,0,Nord,mobile,a_jour,0
100365,2024-01-14,19,54420.0,1.0,23204.0,24,15043.0,0.312,4.0,0,0,Nord,courtier,a_jour,0
115973,2024-11-20,65,18076.0,0.8,9900.0,48,10305.0,0.6157,279.0,3,2,Est,agence,a_jour,0
112783,2024-04-01,43,23625.0,15.5,10878.0,24,14529.0,0.6534,184.0,4,1,Nord,agence,recouvrement_amiable,0
114791,2024-10-17,31,42346.0,2.9,11295.0,72,5989.0,0.1637,77.0,0,0,Sud,agence,a_jour,0
117351,2024-06-16,56,17677.0,17.4,6673.0,36,686.0,0.0703,297.0,2,0,Est,agence,a_jour,0
118922,2023-09-09,66,29049.0,1.9,14163.0,12,1943.0,0.1075,329.0,6,0,Nord,agence,a_jour,0
115053,2024-07-23,36,35784.0,6.4,20022.0,12,12501.0,0.396,70.0,0,1,Ouest,agence,a_jour,0
117950,2024-07-09,46,46930.0,10.3,13606.0,48,7350.0,0.1808,102.0,0,0,Sud,web,a_jour,0
115820,2024-11-20,49,51919.0,9.3,9777.0,24,7363.0,0.1575,184.0,2,1,Est,agence,a_jour,0
110430,2024-02-26,44,71994.0,7.4,21087.0,24,36039.0,0.525,292.0,6,0,Sud,courtier,recouvrement_amiable,0
105748,2024-11-04,30,70521.0,0.4,20111.0,48,14870.0,0.2346,85.0,1,0,Nord,web,a_jour,0
103908,2023-05-24,31,52782.0,6.9,9327.0,24,1863.0,0.05,97.0,0,0,Est,agence,a_jour,0
103451,2023-02-10,22,40052.0,2.4,15447.0,48,6101.0,0.1845,12.0,0,0,Sud,mobile,a_jour,0
111243,2023-08-16,32,58890.0,14.0,17806.0,24,18374.0,0.3372,71.0,0,0,Ouest,web,a_jour,0
110587,2024-05-02,32,67173.0,1.7,18570.0,24,4530.0,0.0905,44.0,0,1,Sud,mobile,a_jour,0
109240,2023-07-26,55,37591.0,8.4,35123.0,12,22908.0,0.6873,358.0,4,1,Sud,web,a_jour,0
115611,2024-05-15,37,51006.0,2.1,12244.0,48,17523.0,0.3636,95.0,2,1,Centre,agence,a_jour,0
110844,2024-07-11,37,47393.0,14.8,6433.0,36,10798.0,0.2392,105.0,1,2,Ouest,mobile,a_jour,0
107480,2024-04-16,36,27568.0,4.0,14439.0,36,14015.0,0.552,64.0,1,0,Est,web,a_jour,0
116021,2024-12-06,49,58300.0,1.5,8666.0,24,18551.0,0.3306,313.0,5,2,Est,agence,a_jour,0
103099,2023-07-19,38,41230.0,1.1,18204.0,60,11224.0,0.309,89.0,1,1,Ouest,agence,a_jour,0
100695,2023-07-04,68,38030.0,2.0,20819.0,12,9755.0,0.3021,394.0,3,0,Sud,web,a_jour,0
111840,2024-01-25,59,45887.0,2.1,33980.0,48,8834.0,0.2542,317.0,3,1,Centre,mobile,a_jour,0
115838,2023-08-16,50,52702.0,14.1,12413.0,24,,0.0371,212.0,4,0,Centre,web,a_jour,0
103439,2024-08-28,21,50752.0,3.0,33280.0,24,2304.0,0.1,18.0,0,1,Nord,mobile,a_jour,0
100228,2024-02-04,40,,12.7,8868.0,12,6153.0,0.2133,73.0,0,0,Nord,web,a_jour,0
108654,2023-01-14,38,29834.0,2.5,14776.0,24,3503.0,0.1587,193.0,2,2,Ouest,agence,a_jour,0
106867,2023-06-30,36,61026.0,2.7,6331.0,36,5392.0,0.097,201.0,1,0,Sud,mobile,a_jour,0
104987,2024-11-05,34,31937.0,9.7,14526.0,36,2105.0,0.1038,106.0,0,0,Ouest,mobile,a_jour,0
104129,2023-11-06,30,37331.0,3.4,10226.0,24,20219.0,0.5644,41.0,0,0,Est,web,a_jour,0
100506,2024-01-23,54,38422.0,8.5,20916.0,60,10056.0,0.3071,148.0,1,0,Nord,web,a_jour,0
100112,2024-02-10,42,21395.0,6.6,24494.0,48,4959.0,0.3272,181.0,2,0,Nord,mobile,a_jour,0
107285,2024-08-18,36,28561.0,4.0,20949.0,36,11211.0,0.4537,104.0,1,1,Sud,web,a_jour,0
114696,2024-02-15,30,37354.0,12.0,12332.0,18,2900.0,0.1051,122.0,2,0,Est,mobile,a_jour,0
111403,2025-02-01,51,29243.0,11.4,4773.0,36,1584.0,0.0678,361.0,5,0,Est,web,a_jour,0
119678,2024-01-08,18,49265.0,1.0,10649.0,36,3896.0,0.0971,0.0,0,0,Ouest,mobile,a_jour,0
116876,2023-10-26,43,64240.0,10.6,10173.0,36,2312.0,0.0492,198.0,2,1,Est,agence,a_jour,0
111478,2023-05-03,45,97931.0,6.8,15623.0,24,15746.0,0.1741,80.0,0,0,Nord,web,a_jour,0
103186,2024-07-12,27,27393.0,4.2,10624.0,24,11429.0,0.4495,67.0,0,1,Est,mobile,a_jour,0
118620,2024-07-09,18,34812.0,1.0,14453.0,24,3189.0,0.1262,0.0,0,0,Centre,mobile,a_jour,0
111139,2024-10-03,48,59781.0,6.7,13362.0,18,14946.0,0.2686,335.0,1,1,Est,agence,a_jour,0
111852,2024-01-01,44,46462.0,6.2,9385.0,24,7307.0,0.1741,101.0,3,0,Sud,agence,a_jour,0
105994,2023-04-07,47,29783.0,4.2,20286.0,36,4735.0,0.2157,151.0,0,0,Ouest,courtier,a_jour,0
103013,2024-06-21,66,24351.0,1.7,11349.0,36,16718.0,0.7254,503.0,6,0,Ouest,web,a_jour,0
103176,2024-03-24,18,,1.0,12531.0,12,10671.0,0.238,0.0,0,1,Est,web,a_jour,0
102622,2023-03-17,47,71007.0,4.8,19820.0,48,1743.0,0.0478,83.0,0,0,Nord,agence,recouvrement_amiable,0
114200,2024-09-02,27,51414.0,3.2,11137.0,36,17882.0,0.3659,57.0,3,1,Est,agence,a_jour,0
117991,2024-11-12,36,49111.0,3.0,25496.0,60,6171.0,0.1689,199.0,1,1,Centre,mobile,a_jour,0
100792,2024-06-11,50,33255.0,1.4,15234.0,12,413.0,0.0506,221.0,0,0,Nord,agence,a_jour,0
113898,2024-09-02,30,24030.0,11.6,13276.0,24,6771.0,0.3278,136.0,4,0,Sud,web,a_jour,0
112216,2023-02-01,38,57913.0,2.7,14723.0,24,16142.0,0.2999,220.0,4,1,Nord,mobile,a_jour,0
103279,2024-06-16,38,28788.0,5.5,30077.0,24,3993.0,0.2258,128.0,1,0,Nord,web,a_jour,0
111899,2024-04-20,18,39657.0,1.0,17119.0,36,8307.0,0.2454,0.0,0,0,Centre,web,a_jour,0
100787,2024-05-15,49,89244.0,11.4,11655.0,72,22231.0,0.26,278.0,3,0,Centre,web,a_jour,0
119393,2023-12-06,39,44926.0,4.5,20640.0,36,3831.0,0.1236,145.0,1,0,Sud,agence,a_jour,0
117822,2023-07-15,28,45735.0,4.3,9022.0,48,10169.0,0.2388,71.0,1,1,,courtier,a_jour,0
119710,2024-01-24,51,47849.0,0.1,7380.0,6,6390.0,0.1464,,3,0,Ouest,agence,a_jour,0
113306,2024-01-02,56,47250.0,1.0,17865.0,24,2857.0,0.092,249.0,4,0,Centre,mobile,a_jour,0
112550,2023-10-15,40,53204.0,6.7,8774.0,24,3730.0,0.0839,205.0,4,0,Est,courtier,a_jour,0
108240,2024-05-27,43,56163.0,16.2,53055.0,36,4033.0,0.1505,,4,0,Est,agence,a_jour,0
113366,2023-01-29,27,99549.0,9.0,5499.0,48,5772.0,0.0626,34.0,2,1,Centre,agence,a_jour,0
103923,2023-11-01,20,59348.0,0.5,31369.0,36,11513.0,0.238,21.0,0,1,Ouest,web,a_jour,0
111952,2024-05-10,47,41154.0,2.0,13630.0,24,9452.0,0.2573,195.0,3,0,Nord,agence,a_jour,0
